"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","stage","reference","specificity","n_donors","donors_positive","donor_support","median_donor_effect"
0.872202417843497,0.320720462932158,0.126,0.123,1,"ZNF467","identity","migrating+mature",0.003,NA,NA,NA,NA
0.876547973434636,0.449979223861892,0.109,0.108,1,"SMIM27","identity","migrating+mature",0.001,NA,NA,NA,NA
0.896568216393106,0.394886264533123,0.12,0.12,1,"C2orf76","identity","migrating+mature",0,NA,NA,NA,NA
0.904488143237743,0.266649245123453,0.229,0.234,1,"ZNF124","identity","migrating+mature",-0.005,NA,NA,NA,NA
0.910228515003636,0.274372023810723,0.173,0.177,1,"REXO1","identity","migrating+mature",-0.004,NA,NA,NA,NA
0.916822015001731,0.501721544177923,0.15,0.152,1,"RAB35","identity","migrating+mature",-0.002,NA,NA,NA,NA
0.935522148519109,0.270425570897574,0.126,0.127,1,"ZSWIM4","identity","migrating+mature",-0.001,NA,NA,NA,NA
0.947559404830646,0.31998834264037,0.173,0.174,1,"RAD51C","identity","migrating+mature",-0.001,NA,NA,NA,NA
0.948910332693761,0.385915888246427,0.114,0.117,1,"CMTR1","identity","migrating+mature",-0.003,NA,NA,NA,NA
0.963957944921187,0.25595778672237,0.185,0.187,1,"AP002387.2","identity","migrating+mature",-0.002,NA,NA,NA,NA
0.96448104718617,0.290118793513803,0.144,0.149,1,"STARD3","identity","migrating+mature",-0.005,NA,NA,NA,NA
0.972837164928773,0.272345096572445,0.223,0.237,1,"GATD1","identity","migrating+mature",-0.014,NA,NA,NA,NA
0.991319695851822,0.33241899305059,0.129,0.133,1,"OGFOD1","identity","migrating+mature",-0.004,NA,NA,NA,NA
0.998447734973684,0.265085574017117,0.103,0.104,1,"ZNF514","identity","migrating+mature",-0.001,NA,NA,NA,NA
5.34207345936313e-26,1.69979466792385,0.78,0.323,1.79162459680121e-21,"SLIT1","migrating","identity+mature",0.457,NA,NA,NA,NA
2.88951230182088e-12,0.538500093808851,0.975,0.97,9.69084635784687e-08,"UBE2E3","migrating","identity+mature",0.005,NA,NA,NA,NA
2.00818483005199e-10,0.980885179099586,0.729,0.458,6.73505028302838e-06,"TBR1","migrating","identity+mature",0.271,NA,NA,NA,NA
5.9164160651866e-10,0.743582244011136,0.873,0.59,1.98424761994228e-05,"LHX5-AS1","migrating","identity+mature",0.283,NA,NA,NA,NA
7.71062884246016e-10,1.6595838586986,0.39,0.158,2.58599070118429e-05,"PLXNA3","migrating","identity+mature",0.232,NA,NA,NA,NA
1.04147426482796e-08,1.04951941989729,0.627,0.364,0.000349289638938001,"MGAT4C","migrating","identity+mature",0.263,NA,NA,NA,NA
1.20588244657049e-08,0.663117179358005,0.958,0.861,0.00040442885493081,"PSMD14","migrating","identity+mature",0.097,NA,NA,NA,NA
1.21847811280705e-08,0.901329599284257,0.695,0.449,0.00040865318947323,"SAMD3","migrating","identity+mature",0.246,NA,NA,NA,NA
1.58580842197643e-08,1.07943472066345,0.61,0.364,0.000531848428562456,"PCSK1","migrating","identity+mature",0.246,NA,NA,NA,NA
1.32347102389863e-07,0.599208514874328,0.932,0.855,0.00443865711995124,"ZFHX4","migrating","identity+mature",0.0770000000000001,NA,NA,NA,NA
1.7092526245636e-07,1.06626606592764,0.508,0.275,0.00573249145226138,"BRINP1","migrating","identity+mature",0.233,NA,NA,NA,NA
2.20958668667323e-07,1.14046017054549,0.542,0.327,0.00741051182976466,"RIPOR2","migrating","identity+mature",0.215,NA,NA,NA,NA
5.08573037743881e-07,0.813547842894317,0.678,0.462,0.0170565225398543,"PPP1R17","migrating","identity+mature",0.216,NA,NA,NA,NA
5.97963684950458e-07,1.07181637157365,0.432,0.217,0.0200545060658685,"SLC17A6","migrating","identity+mature",0.215,NA,NA,NA,NA
6.98939700982216e-07,1.17953490937195,0.534,0.336,0.0234410396915416,"THSD7A","migrating","identity+mature",0.198,NA,NA,NA,NA
8.27010108560737e-07,0.585968815742212,0.797,0.553,0.02773626502091,"EMX2","migrating","identity+mature",0.244,NA,NA,NA,NA
8.71957009360944e-07,0.892874298542647,0.636,0.395,0.0292436941799473,"GABRA2","migrating","identity+mature",0.241,NA,NA,NA,NA
1.02673930724224e-06,0.674961601865071,0.847,0.859,0.0344347828862901,"CNTNAP2","migrating","identity+mature",-0.012,NA,NA,NA,NA
1.64714952844063e-06,0.390897512944089,0.975,0.933,0.0552421008848419,"TAGLN3","migrating","identity+mature",0.0419999999999999,NA,NA,NA,NA
2.25299051224956e-06,2.57043467456547,0.11,0.02,0.0755607957998258,"ROBO3","migrating","identity+mature",0.09,NA,NA,NA,NA
2.55764178962546e-06,1.39814153450704,0.271,0.111,0.0857781903404586,"NSMF","migrating","identity+mature",0.16,NA,NA,NA,NA
5.2379190731624e-06,0.865782908016171,0.5,0.306,0.17566932987572,"DLG2","migrating","identity+mature",0.194,NA,NA,NA,NA
7.07258255319432e-06,0.673938476841806,0.669,0.434,0.237200273669031,"PCSK2","migrating","identity+mature",0.235,NA,NA,NA,NA
9.03231593209826e-06,0.830286842970024,0.627,0.46,0.302925811730712,"PAM","migrating","identity+mature",0.167,NA,NA,NA,NA
1.09638666091598e-05,0.747118813633376,0.517,0.319,0.367706158338002,"CCDC144NL-AS1","migrating","identity+mature",0.198,NA,NA,NA,NA
1.30507387253645e-05,0.376638540541682,0.975,0.952,0.437695675371274,"NEFM","migrating","identity+mature",0.023,NA,NA,NA,NA
1.79171957278985e-05,0.518724569015563,0.856,0.824,0.60090691032226,"NRXN1","migrating","identity+mature",0.032,NA,NA,NA,NA
1.83366082514892e-05,0.634687766406173,0.695,0.529,0.614973167538445,"FJX1","migrating","identity+mature",0.166,NA,NA,NA,NA
2.61916420369345e-05,1.08991864841202,0.458,0.269,0.87841529063471,"RORB","migrating","identity+mature",0.189,NA,NA,NA,NA
2.76313139247781e-05,0.800658689219941,0.483,0.289,0.92669900640921,"AR","migrating","identity+mature",0.194,NA,NA,NA,NA
2.90086188000336e-05,2.1051737191393,0.136,0.039,0.972891057315526,"FAM13A","migrating","identity+mature",0.097,NA,NA,NA,NA
3.19425109557517e-05,0.87630134129777,0.347,0.176,1,"CNTN4","migrating","identity+mature",0.171,NA,NA,NA,NA
3.29336691723287e-05,1.2669579841656,0.339,0.182,1,"KLHL4","migrating","identity+mature",0.157,NA,NA,NA,NA
3.35485070119525e-05,0.663402415311444,0.661,0.512,1,"RND2","migrating","identity+mature",0.149,NA,NA,NA,NA
5.06097637942182e-05,1.04120230185108,0.415,0.26,1,"SMCO4","migrating","identity+mature",0.155,NA,NA,NA,NA
5.45793614266689e-05,1.87716685813834,0.119,0.032,1,"POC1B","migrating","identity+mature",0.087,NA,NA,NA,NA
5.62228700759671e-05,1.55739870273028,0.169,0.059,1,"SLC16A7","migrating","identity+mature",0.11,NA,NA,NA,NA
5.9511547334433e-05,0.725663586314522,0.508,0.323,1,"LHX5","migrating","identity+mature",0.185,NA,NA,NA,NA
6.2493792137865e-05,1.73298725381031,0.136,0.041,1,"LINGO2","migrating","identity+mature",0.095,NA,NA,NA,NA
6.58375441901647e-05,0.873457126116885,0.534,0.354,1,"ZNF608","migrating","identity+mature",0.18,NA,NA,NA,NA
6.80090524499873e-05,1.3846687182715,0.229,0.1,1,"CHCHD4","migrating","identity+mature",0.129,NA,NA,NA,NA
8.64764041631425e-05,1.09772049625655,0.305,0.156,1,"AC008522.1","migrating","identity+mature",0.149,NA,NA,NA,NA
9.42031398267363e-05,0.579792385921225,0.788,0.692,1,"TULP4","migrating","identity+mature",0.0960000000000001,NA,NA,NA,NA
0.000102402131630032,0.343557726635117,0.949,0.905,1,"CBX3","migrating","identity+mature",0.0439999999999999,NA,NA,NA,NA
0.000105670325513432,0.600474207328835,0.754,0.625,1,"NEO1","migrating","identity+mature",0.129,NA,NA,NA,NA
0.000122229736511,0.691325786300536,0.644,0.469,1,"ZFHX4-AS1","migrating","identity+mature",0.175,NA,NA,NA,NA
0.000127242808707281,0.80051757269616,0.441,0.275,1,"ONECUT1","migrating","identity+mature",0.166,NA,NA,NA,NA
0.000149676710613063,1.10278676856874,0.364,0.215,1,"SVIP","migrating","identity+mature",0.149,NA,NA,NA,NA
0.000151871005377372,0.533140161610111,0.703,0.616,1,"PIK3R1","migrating","identity+mature",0.087,NA,NA,NA,NA
0.000159542688356088,1.43830921413231,0.195,0.082,1,"CDH8","migrating","identity+mature",0.113,NA,NA,NA,NA
0.00016393500631876,0.587984292643803,0.619,0.447,1,"LHX2","migrating","identity+mature",0.172,NA,NA,NA,NA
0.000164109045455477,0.751042635998269,0.534,0.356,1,"BIRC6","migrating","identity+mature",0.178,NA,NA,NA,NA
0.000164410121469959,0.595020108857601,0.754,0.631,1,"AC004540.2","migrating","identity+mature",0.123,NA,NA,NA,NA
0.000165345440703021,0.910198993699462,0.466,0.306,1,"DMTF1","migrating","identity+mature",0.16,NA,NA,NA,NA
0.000176070859154632,0.972547392328045,0.407,0.247,1,"SDC2","migrating","identity+mature",0.16,NA,NA,NA,NA
0.000189700418822248,0.543894214463204,0.678,0.516,1,"RUNX1T1","migrating","identity+mature",0.162,NA,NA,NA,NA
0.000202586501487836,0.397067636043575,0.788,0.668,1,"FABP7","migrating","identity+mature",0.12,NA,NA,NA,NA
0.000251487438371114,0.975189704971128,0.373,0.228,1,"CDH18","migrating","identity+mature",0.145,NA,NA,NA,NA
0.000333002427651639,0.955434231460257,0.466,0.33,1,"NRN1","migrating","identity+mature",0.136,NA,NA,NA,NA
0.000524529564426614,0.549709541129183,0.585,0.438,1,"RAB11FIP2","migrating","identity+mature",0.147,NA,NA,NA,NA
0.000531207653956225,0.79146584426592,0.288,0.158,1,"NR2F1","migrating","identity+mature",0.13,NA,NA,NA,NA
0.000544084123686379,0.837539158364632,0.364,0.215,1,"MRPL2","migrating","identity+mature",0.149,NA,NA,NA,NA
0.000570751729403998,0.532484874346179,0.712,0.618,1,"C4orf3","migrating","identity+mature",0.094,NA,NA,NA,NA
0.000604565773980686,1.30865970018023,0.186,0.083,1,"ADAM12","migrating","identity+mature",0.103,NA,NA,NA,NA
0.000604837950877589,0.503578848017869,0.72,0.597,1,"TRIM44","migrating","identity+mature",0.123,NA,NA,NA,NA
0.000667702367345761,0.489282973412439,0.771,0.646,1,"PTN","migrating","identity+mature",0.125,NA,NA,NA,NA
0.000729478249621553,1.11243786358322,0.398,0.265,1,"TMEM178A","migrating","identity+mature",0.133,NA,NA,NA,NA
0.000769746426551258,0.722637112091921,0.331,0.189,1,"ZNF3","migrating","identity+mature",0.142,NA,NA,NA,NA
0.000789913417868465,1.18366607964701,0.246,0.13,1,"MIER3","migrating","identity+mature",0.116,NA,NA,NA,NA
0.000791102819476301,0.711351772236903,0.415,0.254,1,"TMEM163","migrating","identity+mature",0.161,NA,NA,NA,NA
0.000795087272613107,0.64126561398465,0.559,0.434,1,"BTRC","migrating","identity+mature",0.125,NA,NA,NA,NA
0.00080545278608686,0.801322665458887,0.322,0.186,1,"ROBO2","migrating","identity+mature",0.136,NA,NA,NA,NA
0.000828722293877412,0.447148835414279,0.678,0.501,1,"GNAI1","migrating","identity+mature",0.177,NA,NA,NA,NA
0.000863068597210853,1.22842984593898,0.203,0.096,1,"ZNF804A","migrating","identity+mature",0.107,NA,NA,NA,NA
0.000865576553331489,0.748977574302521,0.441,0.295,1,"CD47","migrating","identity+mature",0.146,NA,NA,NA,NA
0.000872082232270776,1.65742815610528,0.203,0.096,1,"CRABP1","migrating","identity+mature",0.107,NA,NA,NA,NA
0.000877302369883246,0.278844387327504,0.915,0.833,1,"COX20","migrating","identity+mature",0.0820000000000001,NA,NA,NA,NA
0.000932781353226748,0.935411107862754,0.237,0.119,1,"PRPF19","migrating","identity+mature",0.118,NA,NA,NA,NA
0.000933878176238133,0.774242446874396,0.432,0.299,1,"EMX2OS","migrating","identity+mature",0.133,NA,NA,NA,NA
0.000938512351867441,0.738814341235055,0.458,0.312,1,"BBX","migrating","identity+mature",0.146,NA,NA,NA,NA
0.000939067894644369,0.666809823494666,0.441,0.291,1,"LHX9","migrating","identity+mature",0.15,NA,NA,NA,NA
0.00105109357409207,1.04955537107616,0.263,0.143,1,"RNF152","migrating","identity+mature",0.12,NA,NA,NA,NA
0.00110763272596545,1.53841603432754,0.119,0.043,1,"GABBR2","migrating","identity+mature",0.076,NA,NA,NA,NA
0.00110763272596545,1.44850722091578,0.119,0.043,1,"XPO4","migrating","identity+mature",0.076,NA,NA,NA,NA
0.00125715210226674,0.471934395220158,0.814,0.72,1,"DST","migrating","identity+mature",0.094,NA,NA,NA,NA
0.00126032357564872,0.690970458104255,0.492,0.362,1,"ANAPC5","migrating","identity+mature",0.13,NA,NA,NA,NA
0.00126287136610517,0.722559746657715,0.373,0.236,1,"CCDC126","migrating","identity+mature",0.137,NA,NA,NA,NA
0.00134712442449858,1.60641777436959,0.178,0.085,1,"GTF3C5","migrating","identity+mature",0.093,NA,NA,NA,NA
0.00137987814636956,1.52042818596121,0.144,0.059,1,"CCDC121","migrating","identity+mature",0.085,NA,NA,NA,NA
0.00138745327174178,0.665156055157571,0.407,0.267,1,"PTPRE","migrating","identity+mature",0.14,NA,NA,NA,NA
0.00139568894020518,0.777659182421002,0.466,0.33,1,"PTPRD","migrating","identity+mature",0.136,NA,NA,NA,NA
0.00150968368062182,1.59957078921077,0.11,0.039,1,"AL445472.1","migrating","identity+mature",0.071,NA,NA,NA,NA
0.00154227713524854,1.10804251660914,0.203,0.102,1,"PRIM2","migrating","identity+mature",0.101,NA,NA,NA,NA
0.00162208194109246,0.764636983594234,0.28,0.16,1,"FEZF1-AS1","migrating","identity+mature",0.12,NA,NA,NA,NA
0.00165977720993318,0.311400358785571,0.907,0.874,1,"TUT4","migrating","identity+mature",0.033,NA,NA,NA,NA
0.00167766787659559,0.862981878487898,0.314,0.197,1,"EPHA3","migrating","identity+mature",0.117,NA,NA,NA,NA
0.00170149391602058,0.33156475609062,0.915,0.811,1,"POU2F2","migrating","identity+mature",0.104,NA,NA,NA,NA
0.00173086081712507,1.88290691099585,0.102,0.035,1,"HS6ST2","migrating","identity+mature",0.067,NA,NA,NA,NA
0.0017685184365245,1.72626317617661,0.153,0.069,1,"KCNN2","migrating","identity+mature",0.084,NA,NA,NA,NA
0.00178699619836372,1.62614141602814,0.212,0.115,1,"UNCX","migrating","identity+mature",0.097,NA,NA,NA,NA
0.0021840708097071,0.266264250851127,0.958,0.879,1,"ATXN7L3B","migrating","identity+mature",0.079,NA,NA,NA,NA
0.00222791586879527,0.306033159368088,0.881,0.827,1,"PJA2","migrating","identity+mature",0.054,NA,NA,NA,NA
0.00226677582215664,0.884766533313059,0.254,0.147,1,"SAMD11","migrating","identity+mature",0.107,NA,NA,NA,NA
0.00230952108855394,0.850098289080983,0.314,0.193,1,"NAIP","migrating","identity+mature",0.121,NA,NA,NA,NA
0.002354467853692,1.94733916253774,0.102,0.037,1,"KLHL17","migrating","identity+mature",0.065,NA,NA,NA,NA
0.00242007277861138,1.06908651314597,0.229,0.126,1,"SLITRK1","migrating","identity+mature",0.103,NA,NA,NA,NA
0.00245312299897178,1.62523955821527,0.127,0.052,1,"MAB21L1","migrating","identity+mature",0.075,NA,NA,NA,NA
0.00253200498665704,1.0821287004783,0.246,0.141,1,"SIPA1L2","migrating","identity+mature",0.105,NA,NA,NA,NA
0.00259175832789633,0.595754403979201,0.559,0.432,1,"LIN28B","migrating","identity+mature",0.127,NA,NA,NA,NA
0.00265235041208146,1.15552009076275,0.186,0.093,1,"SNX12","migrating","identity+mature",0.093,NA,NA,NA,NA
0.00279437881114475,1.36342334996002,0.144,0.065,1,"CRAMP1","migrating","identity+mature",0.079,NA,NA,NA,NA
0.00291532581922929,0.616071613528682,0.551,0.453,1,"RNF2","migrating","identity+mature",0.098,NA,NA,NA,NA
0.0029291274733717,0.684395445776172,0.559,0.421,1,"ADSS","migrating","identity+mature",0.138,NA,NA,NA,NA
0.00301611949845931,1.08736060926548,0.195,0.1,1,"KCNN1","migrating","identity+mature",0.095,NA,NA,NA,NA
0.00302120178850957,0.933891121968788,0.297,0.186,1,"PCP4L1","migrating","identity+mature",0.111,NA,NA,NA,NA
0.0030267514985552,0.680316368215454,0.297,0.18,1,"GRIA4","migrating","identity+mature",0.117,NA,NA,NA,NA
0.00305268355971024,0.524830741114577,0.525,0.388,1,"ZSWIM6","migrating","identity+mature",0.137,NA,NA,NA,NA
0.00311058553562097,0.49066695540409,0.559,0.417,1,"ONECUT2","migrating","identity+mature",0.142,NA,NA,NA,NA
0.00318325812567163,0.727843724981798,0.237,0.13,1,"RFC4","migrating","identity+mature",0.107,NA,NA,NA,NA
0.00324763015650468,0.738859612719139,0.398,0.273,1,"PCDH9","migrating","identity+mature",0.125,NA,NA,NA,NA
0.00328206601371335,0.604250201782295,0.542,0.414,1,"POU2F1","migrating","identity+mature",0.128,NA,NA,NA,NA
0.00328989990852936,0.60346411884785,0.432,0.306,1,"CSNK1G2","migrating","identity+mature",0.126,NA,NA,NA,NA
0.0033642539850331,1.45029150048981,0.102,0.037,1,"WDR53","migrating","identity+mature",0.065,NA,NA,NA,NA
0.00340015178487865,0.907351202994588,0.305,0.195,1,"SH3RF1","migrating","identity+mature",0.11,NA,NA,NA,NA
0.00342014474115645,0.537687113515796,0.661,0.562,1,"ZBTB20","migrating","identity+mature",0.099,NA,NA,NA,NA
0.00350064539486029,0.724143096006596,0.347,0.221,1,"SESN3","migrating","identity+mature",0.126,NA,NA,NA,NA
0.00374424823566934,0.320838302214269,0.839,0.738,1,"RNMT","migrating","identity+mature",0.101,NA,NA,NA,NA
0.00379040429383724,0.30451717150108,0.949,0.9,1,"ENAH","migrating","identity+mature",0.0489999999999999,NA,NA,NA,NA
0.00380683192222397,1.58999978052401,0.11,0.045,1,"ABCF3","migrating","identity+mature",0.065,NA,NA,NA,NA
0.00383457621683248,0.398069016670454,0.797,0.755,1,"BRD3","migrating","identity+mature",0.042,NA,NA,NA,NA
0.00394696463634004,0.805093037364773,0.271,0.161,1,"NPAS3","migrating","identity+mature",0.11,NA,NA,NA,NA
0.00421183869913971,0.466893652199281,0.636,0.521,1,"SENP6","migrating","identity+mature",0.115,NA,NA,NA,NA
0.0042582640237253,1.10584022945158,0.127,0.054,1,"MSRA","migrating","identity+mature",0.073,NA,NA,NA,NA
0.00437443007400275,1.10298659917635,0.28,0.176,1,"EBF1","migrating","identity+mature",0.104,NA,NA,NA,NA
0.00451256671054366,0.688061111764149,0.398,0.286,1,"ATF6","migrating","identity+mature",0.112,NA,NA,NA,NA
0.00456924703364891,0.416969726955901,0.856,0.777,1,"FZD3","migrating","identity+mature",0.079,NA,NA,NA,NA
0.00462771474528096,0.509959164184665,0.602,0.512,1,"BAZ2B","migrating","identity+mature",0.09,NA,NA,NA,NA
0.00488158635089599,0.536796338896543,0.492,0.369,1,"DMAC1","migrating","identity+mature",0.123,NA,NA,NA,NA
0.00501106298524948,1.37360981538362,0.102,0.039,1,"CCDC180","migrating","identity+mature",0.063,NA,NA,NA,NA
0.00512112779313187,0.440258313762445,0.746,0.698,1,"BRD7","migrating","identity+mature",0.048,NA,NA,NA,NA
0.005282424095017,1.57381207996393,0.161,0.082,1,"IQCB1","migrating","identity+mature",0.079,NA,NA,NA,NA
0.00540434928844663,1.27062474806858,0.169,0.085,1,"C2CD3","migrating","identity+mature",0.084,NA,NA,NA,NA
0.00541661055453148,1.4408745335855,0.11,0.045,1,"TRMO","migrating","identity+mature",0.065,NA,NA,NA,NA
0.0054499481606137,0.429868897770626,0.229,0.128,1,"TRH","migrating","identity+mature",0.101,NA,NA,NA,NA
0.00547135151868957,0.369728618530448,0.805,0.803,1,"BTG1","migrating","identity+mature",0.002,NA,NA,NA,NA
0.00565057808031023,1.01071091294859,0.263,0.161,1,"NPAT","migrating","identity+mature",0.102,NA,NA,NA,NA
0.00567526468847051,0.910171338168332,0.271,0.167,1,"FIGN","migrating","identity+mature",0.104,NA,NA,NA,NA
0.00572442205211354,0.679037852594126,0.39,0.282,1,"CNR1","migrating","identity+mature",0.108,NA,NA,NA,NA
0.00573254151178934,1.62373175672501,0.102,0.041,1,"SPOCK2","migrating","identity+mature",0.061,NA,NA,NA,NA
0.00580509621268991,1.39474563098404,0.136,0.063,1,"FAM19A1","migrating","identity+mature",0.073,NA,NA,NA,NA
0.00589213884132113,1.68534110284548,0.11,0.046,1,"BDH2","migrating","identity+mature",0.064,NA,NA,NA,NA
0.00599404153748058,0.62057368516083,0.5,0.388,1,"TNIK","migrating","identity+mature",0.112,NA,NA,NA,NA
0.00609404170975761,0.409071825883202,0.678,0.66,1,"ZNF644","migrating","identity+mature",0.018,NA,NA,NA,NA
0.00621794393285487,0.405102866533816,0.576,0.443,1,"NDUFS1","migrating","identity+mature",0.133,NA,NA,NA,NA
0.00625205106132884,0.254083422271076,0.983,0.952,1,"NUCKS1","migrating","identity+mature",0.031,NA,NA,NA,NA
0.00635268028225427,0.817754471896933,0.331,0.228,1,"SNHG19","migrating","identity+mature",0.103,NA,NA,NA,NA
0.00636987905925345,0.432132677861466,0.763,0.685,1,"ELAVL4","migrating","identity+mature",0.078,NA,NA,NA,NA
0.00639944358431849,0.595921928022662,0.492,0.386,1,"TRIB2","migrating","identity+mature",0.106,NA,NA,NA,NA
0.00649203671725615,0.503586241665395,0.534,0.395,1,"PIGC","migrating","identity+mature",0.139,NA,NA,NA,NA
0.00649966560800814,0.599837256933277,0.398,0.286,1,"SDCCAG8","migrating","identity+mature",0.112,NA,NA,NA,NA
0.00667335792111915,1.11954619154758,0.263,0.173,1,"MAP2K6","migrating","identity+mature",0.09,NA,NA,NA,NA
0.0066735731111105,0.421626724071935,0.695,0.59,1,"SUDS3","migrating","identity+mature",0.105,NA,NA,NA,NA
0.00670269061262591,1.22183393967344,0.203,0.117,1,"TMTC1","migrating","identity+mature",0.086,NA,NA,NA,NA
0.00671459208233752,0.384993014141005,0.686,0.603,1,"ZNF91","migrating","identity+mature",0.0830000000000001,NA,NA,NA,NA
